pos1,pos2,nbreak_per_haploid_genome,chrom,rilname
1339024,1417281,2,V,QG3322
1707328,4617097,2,V,QG3322
14209303,14213685,2,V,QG3322
1708028,4301442,2,V,QG3324
1775580,1775580,2,V,QG3327
12235160,12235483,2,V,QG3327
1541787,1683914,2,V,QG3331
1706810,1706810,2,V,QG3331
14216520,14216520,2,V,QG3331
11421543,11421694,2,V,QG3333
13799446,13972049,2,V,QG3333
14488016,14489373,2,V,QG3333
1708028,4617207,2,V,QG3334
14199766,14777939,2,V,QG3334
1707455,1707466,2,V,QG3335
2062696,2062708,2,V,QG3335
12697971,12697983,2,V,QG3335
2877344,2877344,2,V,QG3336
10471822,10471853,2,V,QG3336
11760262,11792922,2,V,QG3336
12386555,12499950,2,V,QG3336
13158462,13175229,2,V,QG3336
14019452,14027923,2,V,QG3336
1117339,1131370,2,V,QG3337
2017887,2017893,2,V,QG3337
4657230,4657294,2,V,QG3337
5195391,5195391,2,V,QG3337
5245182,5245189,2,V,QG3337
13505898,13635544,2,V,QG3337
11751557,11843667,2,V,QG3342
12520413,12577388,2,V,QG3342
14104291,14116073,2,V,QG3344
2571240,2571240,2,V,QG3346
12262811,12291858,2,V,QG3346
13459825,13462361,2,V,QG3346
14158672,14164945,2,V,QG3346
702808,703300,2,V,QG3347
5490064,5490419,2,V,QG3347
12655725,12692479,2,V,QG3347
13998564,14009499,2,V,QG3347
1286836,1286836,2,V,QG3349
1297665,1298088,2,V,QG3349
2138138,2138165,2,V,QG3349
3709036,3709867,2,V,QG3349
12041524,12175528,2,V,QG3349
14231425,14231434,2,V,QG3349
10858858,10965944,2,V,QG3351
13459825,13472013,2,V,QG3351
9543444,9550103,2,V,QG3352
12319305,12935756,2,V,QG3352
13072846,13074318,2,V,QG3352
1939782,1939782,2,V,QG3354
3187493,3188806,2,V,QG3354
12865577,12868769,2,V,QG3354
1762986,1763082,2,V,QG3355
2404407,2404407,2,V,QG3355
2507054,2507054,2,V,QG3355
4657230,4664031,2,V,QG3355
4982796,4983128,2,V,QG3355
5245182,5291688,2,V,QG3355
10311944,10311944,2,V,QG3355
12520413,12577388,2,V,QG3357
12711768,12858667,2,V,QG3357
13892782,13911738,2,V,QG3357
14241450,14241458,2,V,QG3357
1119246,1119246,2,V,QG3358
1705943,1706080,2,V,QG3358
2550848,2552036,2,V,QG3358
12989509,13003426,2,V,QG3358
13313207,13384833,2,V,QG3358
14731048,14731060,2,V,QG3358
3830662,3830731,2,V,QG3362
5328114,5328114,2,V,QG3362
11169789,11169790,2,V,QG3362
13313207,13384833,2,V,QG3362
13595285,13595426,2,V,QG3362
13759121,13759222,2,V,QG3362
13798576,13799353,2,V,QG3362
1634488,1634488,2,V,QG3363
10296353,10296381,2,V,QG3363
13850311,13851441,2,V,QG3363
14770346,14770438,2,V,QG3363
12319305,12935756,2,V,QG3364
14576914,14628554,2,V,QG3364
1229655,1245101,2,V,QG3366
8943818,8943843,2,V,QG3366
13914273,13914306,2,V,QG3366
12492275,12492275,2,V,QG3367
13489316,13528364,2,V,QG3367
13646129,13646146,2,V,QG3367
14244898,14245730,2,V,QG3367
14283086,14283086,2,V,QG3367
2235723,2237306,2,V,QG3370
11347152,11366365,2,V,QG3370
2419555,2433751,2,V,QG3371
4386689,4657294,2,V,QG3371
4885759,4886372,2,V,QG3371
5227656,5245182,2,V,QG3371
14039118,14093075,2,V,QG3371
11145602,11366365,2,V,QG3372
14118397,14118439,2,V,QG3372
764454,770014,2,V,QG3373
888123,888199,2,V,QG3373
8913767,8913879,2,V,QG3373
8992685,9003063,2,V,QG3373
10902641,10902641,2,V,QG3373
14911369,14911567,2,V,QG3373
2158233,2170426,2,V,QG3374
12319305,12935756,2,V,QG3374
13133012,13177391,1,V,QG3374
13512680,13512680,1,V,QG3374
1913376,1930417,2,V,QG3377
9210640,9210640,2,V,QG3377
12734891,12897000,2,V,QG3377
12963866,12963999,2,V,QG3377
14098051,14098078,2,V,QG3377
14196914,14197072,2,V,QG3377
14340431,14340431,1,V,QG3377
14041670,14041670,2,V,QG3380
957928,1708301,2,V,QG3381
2146551,2146551,2,V,QG3381
13821636,14344390,2,V,QG3381
12818222,12818222,2,V,QG3383
13146014,13157807,2,V,QG3383
13821636,14344390,2,V,QG3383
1338222,1417281,2,V,QG3385
13761405,13767706,2,V,QG3385
957928,1708301,2,V,QG3387
13235598,13251402,2,V,QG3387
14268585,14281984,2,V,QG3387
624108,625141,2,V,QG3391
6125295,6129188,2,V,QG3391
12586292,12586292,2,V,QG3391
13263496,13263496,2,V,QG3391
13799446,13972049,2,V,QG3391
14104291,14116073,2,V,QG3391
14536512,14536512,2,V,QG3391
8110094,8110320,2,V,QG3392
11444438,11444478,2,V,QG3392
11649139,11708814,2,V,QG3392
13869883,13876014,2,V,QG3392
14268585,14281984,2,V,QG3392
361540,361540,2,V,QG3394
1541787,1683914,2,V,QG3394
6895703,6895748,2,V,QG3394
12386555,12728613,2,V,QG3394
1757081,1757081,2,V,QG3395
12041524,12212263,2,V,QG3395
13505898,13635544,2,V,QG3395
1824558,1824679,2,V,QG3396
11954868,12175528,2,V,QG3396
13253263,13253263,2,V,QG3396
13821636,13972049,2,V,QG3396
957928,1708301,2,V,QG3397
12339488,12384373,2,V,QG3397
12988111,12988217,2,V,QG3397
14157643,14157643,2,V,QG3400
1708028,4301442,2,V,QG3403
13167301,13167872,2,V,QG3403
14104291,14116073,2,V,QG3403
11140066,11140069,2,V,QG3404
13145309,13433546,2,V,QG3408
13821330,14344390,2,V,QG3408
14199766,14777939,2,V,QG3409
9728857,9728857,2,V,QG3410
10165947,10165949,2,V,QG3410
11830821,11830821,2,V,QG3410
13658623,13662827,2,V,QG3410
1265106,1265174,2,V,QG3412
12262349,12291858,2,V,QG3412
12711768,12858667,2,V,QG3412
13652503,13657112,2,V,QG3412
1972809,2003411,2,V,QG3414
2379532,2382866,2,V,QG3414
12195309,12238550,2,V,QG3414
13876693,13876693,2,V,QG3414
14214808,14215704,2,V,QG3414
14180651,14188556,2,V,QG3418
680571,703312,2,V,QG3421
1990990,1991710,2,V,QG3421
2359544,2360840,2,V,QG3421
3769098,3821247,2,V,QG3421
4133445,4294020,2,V,QG3421
8014292,8103642,2,V,QG3421
11760253,11831637,2,V,QG3421
14000878,14000982,2,V,QG3421
6308553,6308721,2,V,QG3427
12537292,12537314,2,V,QG3427
6992219,6992429,2,V,QG3432
13725352,13725490,2,V,QG3432
1396488,1396488,2,V,QG3434
14268585,14281984,2,V,QG3434
2025811,2030621,2,V,QG3437
6370375,6384362,2,V,QG3437
13204965,13385631,1,V,QG3437
14281974,14777939,1,V,QG3437
14890868,14890868,2,V,QG3437
607388,611685,2,V,QG3440
7401212,7512791,2,V,QG3440
11569585,11570523,2,V,QG3440
11949240,11950046,2,V,QG3440
12220573,12220575,2,V,QG3440
13313207,13384833,2,V,QG3440
13500584,13500602,2,V,QG3440
14303277,14548585,2,V,QG3440
13501882,13501883,2,V,QG3456
1738512,1738512,1,V,QG3457
1933474,1934760,1,V,QG3457
2708767,2708767,1,V,QG3457
11174074,11239084,1,V,QG3457
11639845,11639857,1,V,QG3457
12262811,12291858,2,V,QG3457
14034606,14034606,2,V,QG3457
851744,851774,2,V,QG3458
13821636,14344390,2,V,QG3458
4133445,4294020,2,V,QG3459
4530890,4530890,2,V,QG3459
12149809,12149809,2,V,QG3459
14000878,14003463,2,V,QG3459
1841667,1860899,2,V,QG3460
9495217,9495217,2,V,QG3460
10306621,10306692,2,V,QG3460
12262811,12504411,2,V,QG3460
12262811,12291858,2,V,QG3463
12577594,12603383,2,V,QG3463
13821636,13972049,2,V,QG3463
1338222,1417281,2,V,QG3464
1708028,4617207,2,V,QG3464
14019670,14025885,2,V,QG3464
14231425,14231516,2,V,QG3464
14325701,14325701,2,V,QG3464
12339488,12384373,2,V,QG3465
12697971,12698145,2,V,QG3465
13031146,13031453,2,V,QG3465
14268585,14281984,2,V,QG3465
926676,926760,2,V,QG3467
5549319,5549322,2,V,QG3467
14264458,14264831,2,V,QG3467
1823171,1823299,2,V,QG3468
1841697,1860899,2,V,QG3468
13040937,13040937,2,V,QG3468
13611387,13611565,2,V,QG3468
13663180,13678643,2,V,QG3468
13798429,13808912,2,V,QG3468
9561426,9600448,2,V,QG3469
12734891,12858667,2,V,QG3469
14166720,14196149,2,V,QG3469
2195384,2216850,2,V,QG3470
11818049,11818049,2,V,QG3470
13098332,13098412,2,V,QG3470
13489316,13528364,2,V,QG3470
13799446,13972049,2,V,QG3470
14007379,14013151,2,V,QG3470
13145309,13433546,2,V,QG3473
1526071,1526105,2,V,QG3474
12818222,12818222,2,V,QG3474
14178477,14180546,2,V,QG3474
14199766,14777939,2,V,QG3474
14281974,14777939,2,V,QG3477
13038129,13045354,2,V,QG3479
14130426,14130435,2,V,QG3479
14351762,14351762,2,V,QG3479
4623611,4639678,2,V,QG3480
11623123,11623189,2,V,QG3480
12401020,12401020,2,V,QG3480
13038129,13045354,2,V,QG3480
13813338,13818625,2,V,QG3480
957928,1708301,2,V,QG3481
3316919,3316943,2,V,QG3481
13317180,13317195,2,V,QG3481
14067320,14067320,2,V,QG3481
14199766,14777939,2,V,QG3481
13821636,13972049,2,V,QG3483
14224447,14224450,2,V,QG3483
12390877,12390877,2,V,QG3485
12734891,12896560,2,V,QG3485
14195826,14195833,2,V,QG3485
1264427,1264804,2,V,QG3488
1708028,4617207,2,V,QG3488
10286566,10436599,2,V,QG3488
13317180,13317195,2,V,QG3488
13799446,13972049,2,V,QG3488
9406946,9413118,2,V,QG3489
14499841,14500126,2,V,QG3489
2150953,2150953,2,V,QG3491
4657230,4664031,2,V,QG3491
4723770,4731480,2,V,QG3491
5245182,5291688,2,V,QG3491
10774295,10775998,2,V,QG3491
14097116,14097315,2,V,QG3491
2439233,2439316,1,V,QG3492
12111244,12111249,1,V,QG3492
12319305,12935756,2,V,QG3492
13204965,13385631,2,V,QG3492
14268585,14281984,2,V,QG3492
14700440,14700440,2,V,QG3492
2545772,2545855,2,V,QG3493
13649316,13650118,2,V,QG3493
14039118,14093075,2,V,QG3493
11596685,11597218,2,V,QG3494
11751557,11843667,2,V,QG3494
13584533,13585713,2,V,QG3494
1830248,1830368,2,V,QG3495
1841784,1841784,2,V,QG3495
2686268,2686271,2,V,QG3495
2930053,2931015,2,V,QG3495
3618500,3618647,2,V,QG3495
9210640,9210640,2,V,QG3495
10119807,10120489,2,V,QG3495
13810536,13811336,2,V,QG3495
14267503,14267503,2,V,QG3495
13715312,13717413,2,V,QG3499
14236513,14236895,2,V,QG3499
483097,483097,2,V,QG3500
2408580,2408717,2,V,QG3500
952292,968917,2,V,QG3502
12456264,12456480,2,V,QG3502
13321000,13358914,2,V,QG3502
13505898,13528364,2,V,QG3502
14216099,14216219,2,V,QG3502
11954868,12175528,2,V,QG3506
13031146,13031453,2,V,QG3506
13149698,13149906,2,V,QG3506
13715312,13715346,2,V,QG3506
13769326,13783821,2,V,QG3506
11843876,11992627,2,V,QG3507
13193807,13193807,2,V,QG3507
13824681,13836509,2,V,QG3507
14036870,14036885,2,V,QG3507
14050410,14098495,2,V,QG3507
9435301,9435301,2,V,QG3508
11570717,11697459,2,V,QG3508
13083620,13083642,2,V,QG3508
13313207,13384833,2,V,QG3508
13500042,13500076,2,V,QG3508
13824334,13824351,2,V,QG3508
14233940,14233940,2,V,QG3508
12316760,12319305,2,V,QG3509
13117980,13118724,2,V,QG3509
2611168,2611663,2,V,QG3510
12980091,13024274,2,V,QG3510
13208452,13209281,2,V,QG3510
1700978,1700978,2,V,QG3511
11977927,12006611,2,V,QG3511
13423886,13424310,2,V,QG3511
13737824,13737839,2,V,QG3511
14233207,14236248,2,V,QG3511
14281191,14780962,2,V,QG3511
15541593,15542293,2,X,QG3086
16709354,19713291,2,X,QG3086
6202809,6202809,2,X,QG3087
14556987,14556987,2,X,QG3087
8638569,8695504,2,X,QG3089
19694429,19694429,2,X,QG3089
20014530,20080689,2,X,QG3089
19628012,19628012,2,X,QG3090
20334553,20406284,2,X,QG3091
22103944,22135646,2,X,QG3091
21434074,21568024,2,X,QG3092
21649970,21658723,2,X,QG3092
16554166,16554166,2,X,QG3093
7127042,7127057,2,X,QG3095
7941845,7941848,2,X,QG3095
4968618,5024392,2,X,QG3096
22103510,22103510,1,X,QG3096
6492015,6906292,2,X,QG3097
16674046,19713291,2,X,QG3097
21820292,22014734,2,X,QG3097
21826126,22103453,2,X,QG3097
21753690,21991717,2,X,QG3101
19353995,19355872,2,X,QG3102
22514471,22828812,2,X,QG3102
10983410,11126814,2,X,QG3103
16652046,19712173,2,X,QG3103
7015853,7015940,2,X,QG3104
15813833,15912982,2,X,QG3104
16597264,16609166,2,X,QG3104
20024864,20080689,2,X,QG3104
8317812,8364103,2,X,QG3105
20259976,20259976,2,X,QG3105
22056884,22056884,2,X,QG3105
8862940,8864353,2,X,QG3106
22562729,22562729,2,X,QG3106
10587589,10587589,2,X,QG3107
15426549,15426549,2,X,QG3107
22275875,22829295,2,X,QG3109
6492063,6906589,2,X,QG3110
16674071,19712144,2,X,QG3110
21685365,21685425,2,X,QG3110
5207424,5207424,2,X,QG3112
15813833,15912982,2,X,QG3114
20014530,20024532,2,X,QG3114
22873162,22876393,2,X,QG3114
6298305,6310080,2,X,QG3115
16652515,18501406,2,X,QG3115
20208738,20209196,2,X,QG3116
4912741,4961414,2,X,QG3117
11977619,11979622,2,X,QG3117
21846944,21991717,2,X,QG3117
7176252,7397029,2,X,QG3118
9204558,9219396,2,X,QG3118
20339206,20405591,2,X,QG3118
22240831,22828938,2,X,QG3118
16709354,18454738,2,X,QG3119
13757024,13879287,2,X,QG3120
15044705,15046061,2,X,QG3120
18935572,18935572,2,X,QG3120
21846944,22103453,2,X,QG3120
8710073,8720233,2,X,QG3121
8825998,8825998,2,X,QG3121
19506744,19526336,2,X,QG3121
16289479,16379942,2,X,QG3124
20014530,20080689,2,X,QG3124
8071711,8082310,2,X,QG3125
11649115,11649115,2,X,QG3125
12902162,13427883,2,X,QG3125
16709354,19713291,2,X,QG3125
22513791,22829148,2,X,QG3126
15044705,15046061,2,X,QG3128
19865659,19967271,2,X,QG3130
21434074,21568024,2,X,QG3130
6442503,6442503,2,X,QG3132
19714242,21767367,2,X,QG3132
21846944,21991717,2,X,QG3132
12762008,12766332,2,X,QG3134
16709354,18454738,2,X,QG3135
7261816,7346459,2,X,QG3136
15813833,15912982,2,X,QG3136
16709354,19713291,2,X,QG3136
18736364,18736387,2,X,QG3137
22598365,22598365,2,X,QG3137
16182523,16289118,2,X,QG3138
19590742,19593975,2,X,QG3138
20024864,20080689,2,X,QG3138
4785826,4785826,2,X,QG3139
8657673,18454738,2,X,QG3139
21434074,21568024,2,X,QG3140
13757024,13879287,1,X,QG3141
15144427,15145303,1,X,QG3141
16709354,19713291,2,X,QG3141
7261816,7346459,1,X,QG3142
8307938,8311371,1,X,QG3142
20813686,21433744,2,X,QG3142
4834266,4834556,2,X,QG3143
2495564,2937169,2,X,QG3144
11772246,11772246,2,X,QG3144
6065400,6065400,2,X,QG3146
5171823,5755738,2,X,QG3147
2417656,2417656,2,X,QG3148
8012807,8012807,2,X,QG3148
21606774,21606774,2,X,QG3148
7794082,7916996,2,X,QG3149
9342249,9342249,2,X,QG3149
16702753,16705069,2,X,QG3149
16758580,16871340,2,X,QG3149
17483102,17483102,2,X,QG3149
18259719,18266702,2,X,QG3149
18621626,18621633,2,X,QG3149
22369940,22660368,1,X,QG3149
1005832,1010417,2,X,QG3150
2321774,2321774,2,X,QG3150
17283951,17284015,2,X,QG3150
19779850,19779889,2,X,QG3150
21767709,22120797,2,X,QG3150
3543072,3552502,2,X,QG3151
5191676,5589035,2,X,QG3151
20774221,20774221,2,X,QG3151
20912164,20912164,2,X,QG3151
3662580,3663396,2,X,QG3152
7184140,7184140,2,X,QG3152
15559711,15559927,2,X,QG3152
20688489,20688489,2,X,QG3153
18007471,18007471,2,X,QG3155
7275939,7301950,2,X,QG3156
7566396,7567556,1,X,QG3156
7716810,7718081,1,X,QG3156
2602931,2602931,2,X,QG3157
22014734,22369845,2,X,QG3157
23651673,23656544,2,X,QG3157
12173355,12180317,2,X,QG3158
22014734,22369845,2,X,QG3158
8720563,8720906,2,X,QG3159
17250227,17275276,2,X,QG3159
15476201,15534104,2,X,QG3160
16714753,16758272,2,X,QG3160
18253799,18259579,2,X,QG3160
2495564,2937169,2,X,QG3161
12224704,12224704,2,X,QG3161
18878462,18878462,2,X,QG3161
20064077,20064077,2,X,QG3161
22178062,22178312,2,X,QG3161
9195405,9586902,2,X,QG3162
9910583,9929020,2,X,QG3162
17483943,17483943,2,X,QG3162
10384438,10408968,2,X,QG3163
7036774,7039722,2,X,QG3164
3552502,3552502,2,X,QG3166
3942617,3942888,2,X,QG3166
5171823,5755738,2,X,QG3166
15779805,15784371,2,X,QG3166
19752173,19795004,2,X,QG3166
19983562,20172344,2,X,QG3166
2327142,2495305,2,X,QG3167
5732619,6394010,2,X,QG3167
10012479,10014274,1,X,QG3167
14437908,14532708,1,X,QG3167
15783387,15813833,1,X,QG3167
16702753,16705069,2,X,QG3167
21951935,21951935,2,X,QG3167
10153105,10196565,2,X,QG3168
17292290,17292401,2,X,QG3168
17542576,17542801,2,X,QG3168
20596844,20905100,2,X,QG3168
9418442,9419081,2,X,QG3169
19779850,19779889,2,X,QG3169
21767709,22120797,2,X,QG3169
6957982,6959867,2,X,QG3170
8317812,8418835,2,X,QG3170
11238215,11238215,2,X,QG3170
19247307,19247307,2,X,QG3170
2495564,2937169,2,X,QG3171
12848333,12884535,2,X,QG3171
13756573,13756579,2,X,QG3171
17054991,17077544,2,X,QG3171
15476201,15534104,2,X,QG3172
20407033,20408436,2,X,QG3172
20481762,20482016,2,X,QG3173
22692540,22695838,2,X,QG3173
21767709,22120797,2,X,QG3174
5761190,5761190,2,X,QG3175
6494379,6494379,2,X,QG3175
14205148,14246461,2,X,QG3175
20334553,20457404,2,X,QG3176
20596844,20905100,2,X,QG3176
10028178,10031952,2,X,QG3177
23807282,23807330,2,X,QG3177
4926490,4926490,2,X,QG3178
21594075,21594178,2,X,QG3178
7809267,7809315,2,X,QG3180
19627677,19722948,2,X,QG3180
13756573,14302131,2,X,QG3182
14850038,14870853,2,X,QG3182
22014734,22369845,2,X,QG3182
2495564,2937169,2,X,QG3183
17273831,17273831,2,X,QG3183
19171154,19273364,2,X,QG3185
20912164,20912164,2,X,QG3185
2322665,2322665,2,X,QG3186
2495564,2937169,2,X,QG3186
12352778,12434422,2,X,QG3186
12452545,12562147,2,X,QG3188
20490991,20613094,2,X,QG3188
20596844,20905100,2,X,QG3188
21767709,22120797,2,X,QG3188
22014734,22369845,2,X,QG3188
15138942,15139288,2,X,QG3192
21767709,22120797,2,X,QG3192
19586954,19586954,2,X,QG3193
19797499,19865217,2,X,QG3193
20596844,20905100,2,X,QG3193
1666709,1666709,2,X,QG3194
2495564,2937169,2,X,QG3194
3476639,3476884,2,X,QG3194
8315481,8317812,2,X,QG3194
21767709,22120797,2,X,QG3194
18734047,18734047,2,X,QG3196
2297336,2297748,2,X,QG3197
6586356,6586356,2,X,QG3197
9189826,9190792,2,X,QG3197
14710367,14715910,2,X,QG3197
20490991,20613094,2,X,QG3197
20596844,20905100,2,X,QG3197
3543072,3552502,2,X,QG3198
5191676,5589035,2,X,QG3198
9195405,9586902,2,X,QG3198
10425643,10438585,2,X,QG3198
17940631,17940828,2,X,QG3198
22368685,22370515,1,X,QG3198
23625183,23625183,1,X,QG3198
2925687,2925944,2,X,QG3199
18296742,18296742,2,X,QG3199
7169438,7169499,2,X,QG3200
7794082,7916996,2,X,QG3200
18982862,18994938,2,X,QG3200
21767709,22120797,2,X,QG3200
22014734,22369845,2,X,QG3200
1651836,1651836,2,X,QG3201
2531910,2531910,2,X,QG3201
6799551,6910973,1,X,QG3201
7415378,7454269,1,X,QG3201
8923719,8923719,2,X,QG3201
19752173,19795004,2,X,QG3201
8573182,8584813,2,X,QG3202
14329658,14329658,2,X,QG3203
22513791,22829295,2,X,QG3205
8531315,8567651,2,X,QG3206
19865659,19967271,2,X,QG3206
21573436,21573460,2,X,QG3206
22933891,22934166,2,X,QG3207
16709354,19713291,2,X,QG3208
19817177,19865383,2,X,QG3208
16709354,19713291,2,X,QG3209
9533085,9543290,2,X,QG3211
14478847,14480746,1,X,QG3211
16674242,19713291,1,X,QG3211
21820292,21991717,2,X,QG3212
4968618,5024392,2,X,QG3213
7981104,7981104,2,X,QG3213
16709354,19713291,2,X,QG3213
19994070,19999391,2,X,QG3213
22232439,22232439,2,X,QG3215
19714242,21767367,2,X,QG3217
23000735,23214573,2,X,QG3217
13942027,13962377,2,X,QG3219
16709354,19713291,2,X,QG3219
22275875,22513620,2,X,QG3219
19714242,21767367,2,X,QG3220
12004877,12653540,2,X,QG3221
12902162,13427883,2,X,QG3221
22452181,22452185,2,X,QG3221
22956518,23214573,2,X,QG3221
19714242,21767367,2,X,QG3224
22513791,22829295,2,X,QG3225
20324350,20325019,2,X,QG3226
22513791,22829295,2,X,QG3226
8317812,8364103,2,X,QG3227
7346557,7397252,2,X,QG3230
23448365,23448365,2,X,QG3230
19351183,19351621,2,X,QG3231
20024864,20080689,2,X,QG3231
21820292,21991717,2,X,QG3231
22275875,22513620,2,X,QG3232
18943552,18969536,2,X,QG3233
22230005,22230005,2,X,QG3234
22275875,22513620,2,X,QG3235
22956518,23214573,2,X,QG3236
6333000,6424346,2,X,QG3237
8638569,8695504,2,X,QG3237
16709354,19713291,2,X,QG3239
8657673,18454738,2,X,QG3240
22504990,22504990,2,X,QG3241
6333000,6424346,2,X,QG3242
8031280,8031302,2,X,QG3242
7159055,7159055,2,X,QG3243
18789724,18789959,2,X,QG3243
19295957,19297004,2,X,QG3243
11602587,11602587,2,X,QG3244
16653361,16670657,2,X,QG3244
6023853,6032749,2,X,QG3245
16709354,18454738,2,X,QG3246
7486354,7487348,2,X,QG3250
19865659,19967271,2,X,QG3250
21819469,21819497,2,X,QG3250
22261138,22261533,2,X,QG3250
19292897,19295412,2,X,QG3251
20635854,21433744,2,X,QG3251
7261816,7346459,2,X,QG3252
11833992,11845713,2,X,QG3252
18892430,18892430,2,X,QG3252
20813686,21433744,2,X,QG3252
8657673,18454738,2,X,QG3254
9842630,9845110,2,X,QG3256
6333000,6424346,2,X,QG3257
16709354,19713291,2,X,QG3257
22275875,22513620,2,X,QG3257
16709354,18454738,2,X,QG3261
6333000,6424346,2,X,QG3262
19364451,19364573,2,X,QG3264
22956518,23214573,2,X,QG3265
21434074,21568024,2,X,QG3266
8071711,8082310,1,X,QG3267
9481250,9481251,1,X,QG3267
21820292,21991717,2,X,QG3267
22275875,22513620,2,X,QG3267
17736610,17848036,2,X,QG3268
4834266,4834556,2,X,QG3269
15912981,15912981,2,X,QG3269
19752173,19795004,2,X,QG3270
23253935,23254837,2,X,QG3270
11516745,11534741,2,X,QG3271
21643293,21643300,2,X,QG3271
16038389,16266047,2,X,QG3272
3497372,3497372,2,X,QG3273
19506744,19523269,2,X,QG3273
2495564,2937169,2,X,QG3274
14122996,14122996,2,X,QG3274
3942617,3942888,2,X,QG3276
7744700,7744830,2,X,QG3276
15000094,15018854,2,X,QG3276
15172093,15172182,2,X,QG3276
15476201,15534104,2,X,QG3276
8753685,8753685,2,X,QG3277
16876475,16876475,2,X,QG3277
21767709,22120797,2,X,QG3277
4041158,4041158,2,X,QG3278
4242525,4245240,2,X,QG3278
9950899,9953595,2,X,QG3278
13447167,13447167,2,X,QG3280
15986354,16038389,2,X,QG3280
16538014,16538634,2,X,QG3280
21767709,22120797,2,X,QG3280
7654775,7655202,2,X,QG3281
12970424,12970424,2,X,QG3281
12441059,12451644,2,X,QG3282
2989658,2989658,2,X,QG3283
2495564,2937169,2,X,QG3284
12947973,13427651,2,X,QG3285
19679686,19679686,2,X,QG3285
18605622,18607418,2,X,QG3288
21767709,22120797,2,X,QG3288
4912811,4961414,2,X,QG3289
10850398,10850710,2,X,QG3289
20596844,20905100,2,X,QG3289
10071010,10072125,2,X,QG3290
19334538,19334973,2,X,QG3290
19376181,19376655,2,X,QG3290
3007546,3007546,2,X,QG3294
8639273,8639273,2,X,QG3294
11324864,11327475,2,X,QG3294
15912982,15986354,2,X,QG3295
21904929,21904929,2,X,QG3295
3486361,3511258,2,X,QG3296
9191229,9191229,2,X,QG3296
20912164,20912164,2,X,QG3296
12893123,12897852,2,X,QG3297
18767963,18769567,2,X,QG3297
21350938,21354112,2,X,QG3297
21915373,21915373,2,X,QG3297
14205148,14246461,2,X,QG3298
904130,905836,2,X,QG3300
10864417,10883222,2,X,QG3300
15783387,15813833,2,X,QG3300
9757748,9762674,2,X,QG3301
14918781,14921470,2,X,QG3301
19727725,19727725,2,X,QG3301
6509794,6509794,2,X,QG3302
8649796,8657673,2,X,QG3302
17411658,17411877,2,X,QG3302
2495564,2937169,2,X,QG3304
18943552,18969536,2,X,QG3304
1427518,1427518,2,X,QG3305
2495564,2937169,2,X,QG3305
9084057,9084057,2,X,QG3305
21767709,22120797,2,X,QG3305
22014734,22369845,2,X,QG3305
21767709,22120797,2,X,QG3306
8468242,8490650,2,X,QG3307
15118617,15118617,2,X,QG3307
2691791,2691835,2,X,QG3309
7398639,7399655,2,X,QG3309
22369940,22660215,2,X,QG3309
6799551,6910973,2,X,QG3310
16548837,16548837,2,X,QG3312
16924851,16927675,2,X,QG3312
2966257,2966257,2,X,QG3314
8293761,8293761,2,X,QG3314
9195405,9586902,2,X,QG3314
13132376,13132376,2,X,QG3314
20342430,20342430,2,X,QG3314
2495564,2937169,2,X,QG3316
9950899,9953595,2,X,QG3320
18510289,18511460,2,X,QG3320
22109162,22827417,2,X,QG3322
20195898,20196256,2,X,QG3324
22275875,22513620,2,X,QG3324
22933891,22934166,2,X,QG3324
18863143,18865342,2,X,QG3331
14921468,14921470,2,X,QG3334
16709354,18454738,2,X,QG3334
19714242,21767367,2,X,QG3334
21751946,21820229,2,X,QG3334
10983269,11133345,2,X,QG3335
18820678,18820942,2,X,QG3336
8657673,18454738,2,X,QG3342
18540705,18540705,2,X,QG3342
18713940,18715814,2,X,QG3342
22513791,22829295,2,X,QG3342
9692151,9695516,2,X,QG3344
16709354,19713291,2,X,QG3344
22513791,22829295,1,X,QG3344
8657673,18454738,2,X,QG3346
19714242,21767367,2,X,QG3346
7754501,7754956,2,X,QG3347
16709354,18454738,2,X,QG3347
18575121,18575225,2,X,QG3347
22956518,23214573,2,X,QG3347
3552502,3552502,2,X,QG3349
16067574,16067574,2,X,QG3349
14630571,14710367,2,X,QG3351
18296742,18310057,2,X,QG3351
18594674,18594749,2,X,QG3351
19436559,19436559,2,X,QG3351
19627677,19722948,2,X,QG3352
21366873,21366939,2,X,QG3352
7012387,7012439,2,X,QG3355
8830675,8844418,2,X,QG3355
23585750,23586518,2,X,QG3355
17940631,17940828,2,X,QG3357
18083275,18083681,2,X,QG3358
2543144,2543144,2,X,QG3362
13756573,14302131,2,X,QG3362
20616104,20616104,2,X,QG3362
1463867,1463867,2,X,QG3363
2495564,2937169,2,X,QG3363
7347438,7362829,2,X,QG3363
15172093,15172182,2,X,QG3363
18082694,18083758,2,X,QG3363
19865253,19967271,2,X,QG3363
12119987,12119987,2,X,QG3364
14437908,14532708,2,X,QG3364
10122009,10122009,2,X,QG3366
16744925,16744925,2,X,QG3366
15141106,15143811,2,X,QG3371
8753685,8753685,2,X,QG3372
17374581,17386780,1,X,QG3372
18969929,18982766,1,X,QG3372
19171154,19273364,2,X,QG3372
21767709,22120797,2,X,QG3372
2498357,2498357,2,X,QG3373
14329658,14329658,2,X,QG3373
19712147,19712147,2,X,QG3373
2691791,2691835,2,X,QG3374
14205148,14246461,2,X,QG3374
